Campaign,Number,Period,low,high
SLP-2005,3,PP4-H,-480,-50
SLP-2005,2,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2004,1,PP4-H,-480,-50
SLP-2004,3,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2004,1,PP4-H,-480,-50
SLP-2004,7,PP4-H,-480,-50
SLP-2004,5,PP4-H,-480,-50
SLP-2005,2,PP4-M,-480,1500
SLP-2004,8,PP4-R,-480,500
SLP-2004,3,PP4-R,-480,500
SLP-2005,1,PP4-R,-480,500
SLP-2005,1,PP4-R,-480,500
SLP-2004,1,PP4-R,-480,500
SLP-2005,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,12,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,6,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,5,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,13,R,-50,500
SLP-2004,21,R,-50,500
SLP-2004,26,R,-50,500
SLP-2004,7,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,26,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,6,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,14,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,14,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,12,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,9,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,10,R,-50,500
SLP-2005,11,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,7,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,17,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,9,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,7,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,9,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,6,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,21,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2004,8,R,-50,500
SLP-2004,7,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,9,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,20,R-M,-50,1500
SLP-2004,3,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,5,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,7,R-M,-50,1500
SLP-2005,4,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,8,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,6,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,14,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,4,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,7,R-M,-50,1500
SLP-2005,2,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,9,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2004,2,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,2,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,27,R-M,-50,1500
SLP-2005,4,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,6,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,3,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,14,R-M,-50,1500
SLP-2005,20,R-M,-50,1500
SLP-2005,7,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,15,R-M,-50,1500
SLP-2004,2,R-SR,-50,1800
SLP-2004,4,R-SR,-50,1800
SLP-2004,5,R-SR,-50,1800
SLP-2005,2,R-SR,-50,1800
SLP-2005,5,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2005,4,R-SR,-50,1800
SLP-2004,2,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2005,2,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2004,19,R-SR,-50,1800
SLP-2004,8,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2005,2,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2005,2,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2005,3,R-SR,-50,1800
SLP-2005,10,R-SR,-50,1800
SLP-2005,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,2,R-SR,-50,1800
SLP-2004,5,R-SR,-50,1800
SLP-2004,2,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2005,4,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,2,R-SR,-50,1800
SLP-2004,1,R-SR,-50,1800
SLP-2004,6,R-SR,-50,1800
SLP-2005,1,R3,300,500
SLP-2004,1,R1,-50,80
SLP-2004,1,R1,-50,80
SLP-2005,1,R1,-50,80
SLP-2005,2,R1,-50,80
SLP-2005,1,R1,-50,80
SLP-2005,1,R1,-50,80
SLP-2005,1,R1,-50,80
SLP-2004,1,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,3,R2,80,300
SLP-2004,1,R2,80,300
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,2,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,4,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,2,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-R3,80,500
SLP-2004,1,R2-SR,80,1800
SLP-2004,16,R2-SR,80,1800
SLP-2004,7,R2-SR,80,1800
SLP-2004,3,R2-SR,80,1800
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,8,R3,300,500
SLP-2004,3,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,2,R3,300,500
SLP-2005,1,R3,300,500
SLP-2004,7,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,3,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,2,R3,300,500
SLP-2004,1,R3,300,500
SLP-2005,3,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,3,R3,300,500
SLP-2005,4,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,2,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,2,R3,300,500
SLP-2005,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,2,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,3,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,2,R3,300,500
SLP-2005,1,R3,300,500
SLP-2004,1,R3,300,500
SLP-2004,10,R3,300,500
SLP-2004,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,1,R3,300,500
SLP-2005,2,R3-M,300,1500
SLP-2004,12,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,6,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,2,R3-M,300,1500
SLP-2005,4,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,5,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,10,R3-M,300,1500
SLP-2005,3,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,3,R3-M,300,1500
SLP-2005,4,R3-M,300,1500
SLP-2005,3,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,5,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,5,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2004,3,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2004,1,R3-M,300,1500
SLP-2005,13,R3-M,300,1500
SLP-2005,6,R3-M,300,1500
SLP-2005,4,R3-M,300,1500
SLP-2005,2,R3-M,300,1500
SLP-2005,1,R3-M,300,1500
SLP-2005,21,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,3,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,3,R3-SR,300,1800
SLP-2005,3,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,11,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,5,R3-SR,300,1800
SLP-2004,2,R3-SR,300,1800
SLP-2004,2,R3-SR,300,1800
SLP-2005,2,R3-SR,300,1800
SLP-2005,7,R3-SR,300,1800
SLP-2005,12,R3-SR,300,1800
SLP-2005,2,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,2,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2005,4,R3-SR,300,1800
SLP-2005,1,R3-SR,300,1800
SLP-2004,9,R3-SR,300,1800
SLP-2004,1,R3-SR,300,1800
